CaseID,Task,Concept,A1_Destination,A2_Cruise.Line,# of Days,A4_Stateroom,A5 Ship Amenities (Age),A6 Price (Per Person/Day),Response
40,7,1,3,3,1,3,2,3,1
40,7,2,1,4,5,1,1,2,0
40,7,3,2,2,3,2,1,4,0
40,7,4,5,6,2,3,2,1,0
40,8,1,4,5,3,1,2,4,0
40,8,2,6,3,5,3,1,2,0
40,8,3,1,4,4,3,1,5,0
40,8,4,3,2,4,1,2,1,1
40,9,1,4,1,4,3,2,5,0
40,9,2,2,3,3,1,1,2,0
40,9,3,5,5,2,2,1,3,0
40,9,4,6,6,1,2,2,3,1
40,10,1,1,5,1,3,2,2,0
40,10,2,3,3,5,1,1,5,0
40,10,3,2,6,2,1,2,1,1
40,10,4,4,4,4,2,1,3,0
40,11,1,4,5,3,2,2,2,1
40,11,2,5,2,5,3,1,1,0
40,11,3,3,3,2,3,1,4,0
40,11,4,2,5,4,1,2,5,0
40,14,1,1,3,4,2,2,4,0
40,14,2,6,4,5,2,1,1,0
40,14,3,6,1,1,3,1,2,1
40,14,4,4,2,2,1,2,3,0
40,15,1,6,3,5,3,2,1,1
40,15,2,1,5,3,2,1,2,0
40,15,3,2,4,5,1,2,5,0
40,15,4,3,6,4,1,1,4,0
42,1,1,6,3,1,1,2,4,0
42,1,2,1,1,2,1,1,1,0
42,1,3,6,4,5,3,1,5,1
42,1,4,5,2,3,2,2,2,0
42,3,1,6,5,5,3,2,4,1
42,3,2,3,4,3,1,2,1,0
42,3,3,1,6,2,3,1,3,0
42,3,4,4,3,4,2,1,3,0
42,4,1,3,6,1,3,2,5,0
42,4,2,5,2,4,1,1,2,1
42,4,3,4,3,3,2,2,1,0
42,4,4,2,1,5,3,1,4,0
42,5,1,1,2,5,1,2,3,0
42,5,2,1,1,1,3,1,3,0
42,5,3,6,5,2,2,2,4,1
42,5,4,3,3,3,1,1,2,0
42,6,1,6,6,4,1,1,5,0
42,6,2,5,2,4,3,2,2,1
42,6,3,3,4,2,2,2,1,0
42,6,4,4,5,5,2,1,1,0
42,7,1,1,1,5,2,2,1,0
42,7,2,2,2,3,3,1,4,0
42,7,3,4,5,1,1,2,3,0
42,7,4,6,3,3,3,1,5,1
42,8,1,6,6,2,1,2,3,1
42,8,2,5,3,5,2,1,4,0
42,8,3,2,5,4,2,1,5,0
42,8,4,5,2,1,3,2,2,0
42,9,1,3,4,2,2,2,2,0
42,9,2,2,1,2,3,1,1,1
42,9,3,4,2,5,1,1,5,0
42,9,4,1,4,1,1,2,4,0
42,10,1,2,3,3,3,1,4,0
42,10,2,5,4,5,1,2,1,1
42,10,3,1,2,5,2,1,5,0
42,10,4,3,6,2,2,2,2,0
42,12,1,1,3,5,3,1,5,0
42,12,2,4,4,4,1,1,2,0
42,12,3,5,6,3,1,2,4,0
42,12,4,6,3,1,2,2,3,1
42,13,1,5,1,4,1,2,1,1
42,13,2,1,5,5,3,1,2,0
42,13,3,4,4,1,3,1,5,0
42,13,4,1,2,2,2,2,5,0
42,14,1,3,3,4,3,2,5,0
42,14,2,2,2,3,1,1,1,0
42,14,3,6,5,2,2,2,3,1
42,14,4,4,1,5,1,1,2,0
46,1,1,1,3,4,1,1,2,0
46,1,2,5,5,3,1,2,3,0
46,1,3,4,6,5,3,1,5,1
46,1,4,2,1,1,2,2,4,0
46,4,1,4,1,2,1,1,3,0
46,4,2,2,4,4,2,1,5,0
46,4,3,3,5,3,3,2,4,0
46,4,4,4,3,5,3,2,2,1
46,5,1,5,2,3,1,1,3,0
46,5,2,4,4,1,1,2,4,0
46,5,3,6,6,4,3,2,1,1
46,5,4,5,3,2,2,1,5,0
46,6,1,6,6,4,1,1,5,0
46,6,2,3,5,2,2,2,2,0
46,6,3,1,2,3,2,2,3,0
46,6,4,2,5,5,3,1,3,1
46,7,1,6,1,5,1,1,1,0
46,7,2,1,2,4,2,1,4,0
46,7,3,2,4,1,3,2,1,1
46,7,4,4,5,2,1,2,2,0
46,8,1,5,6,3,3,2,5,1
46,8,2,6,1,4,2,2,1,0
46,8,3,3,3,2,3,1,2,0
46,8,4,5,4,1,2,1,4,0
46,9,1,4,5,5,3,2,4,1
46,9,2,1,2,1,2,1,5,0
46,9,3,3,3,3,1,1,3,0
46,9,4,2,6,5,1,2,1,0
46,10,1,4,2,1,1,2,5,0
46,10,2,1,1,2,2,2,4,0
46,10,3,3,3,3,3,1,4,0
46,10,4,2,5,5,3,1,2,1
46,11,1,4,4,5,2,2,3,0
46,11,2,2,2,2,1,2,1,0
46,11,3,1,5,3,1,1,5,0
46,11,4,6,6,4,3,1,2,1
46,12,1,6,3,2,1,1,1,0
46,12,2,6,2,4,2,1,2,0
46,12,3,5,1,1,3,2,5,0
46,12,4,3,4,3,3,2,1,1
46,13,1,1,4,5,3,1,1,0
46,13,2,2,3,4,3,2,4,1
46,13,3,2,6,3,2,2,3,0
46,13,4,3,6,1,1,1,2,0
46,15,1,3,1,4,1,2,2,0
46,15,2,6,2,3,3,2,3,1
46,15,3,3,5,5,2,1,5,0
46,15,4,4,4,1,3,1,4,0
48,1,1,4,6,1,2,1,2,0
48,1,2,3,3,4,3,1,3,0
48,1,3,2,4,5,1,2,5,1
48,1,4,6,3,3,1,2,3,0
48,2,1,5,1,4,3,1,4,0
48,2,2,5,3,2,3,2,2,0
48,2,3,2,2,5,2,1,1,1
48,2,4,3,5,1,1,1,3,0
48,4,1,5,1,1,3,2,1,0
48,4,2,3,4,5,2,2,3,1
48,4,3,4,2,4,3,1,4,0
48,4,4,6,1,2,1,1,5,0
48,5,1,1,5,2,3,2,3,0
48,5,2,3,2,4,2,2,2,0
48,5,3,6,1,1,2,1,2,0
48,5,4,2,6,3,1,1,5,1
48,6,1,1,5,5,1,2,1,1
48,6,2,6,3,3,2,1,5,0
48,6,3,5,6,4,3,1,3,0
48,6,4,4,4,3,1,2,4,0
48,7,1,6,1,2,2,2,3,0
48,7,2,3,2,5,1,1,4,1
48,7,3,1,3,5,3,1,2,0
48,7,4,4,6,1,1,2,1,0
48,10,1,1,3,5,3,1,3,0
48,10,2,6,2,5,1,2,2,0
48,10,3,2,1,3,2,1,5,1
48,10,4,5,5,1,3,2,4,0
48,11,1,6,6,2,2,1,4,0
48,11,2,4,5,5,1,1,5,0
48,11,3,3,2,3,3,2,2,1
48,11,4,6,4,4,1,2,1,0
48,12,1,5,3,1,1,1,5,0
48,12,2,4,6,4,2,2,2,0
48,12,3,1,1,1,1,2,4,0
48,12,4,2,2,2,3,1,1,1
48,13,1,1,4,5,3,2,2,0
48,13,2,4,3,2,2,1,1,0
48,13,3,2,1,3,3,1,5,1
48,13,4,1,5,3,2,2,3,0
48,14,1,6,6,2,2,1,4,0
48,14,2,2,4,3,1,1,2,1
48,14,3,3,4,4,1,2,3,0
48,14,4,5,6,4,3,2,1,0
48,15,1,5,2,1,2,2,5,0
48,15,2,3,1,2,3,2,1,1
48,15,3,6,3,4,1,2,4,0
48,15,4,4,5,5,2,1,3,0
50,1,1,2,4,3,3,2,2,0
50,1,2,6,6,5,2,2,5,1
50,1,3,5,3,3,3,1,1,0
50,1,4,3,4,1,1,1,3,0
50,3,1,2,4,1,2,2,4,0
50,3,2,1,3,1,1,1,1,0
50,3,3,3,6,3,3,1,3,0
50,3,4,6,4,2,1,2,5,1
50,4,1,3,5,4,3,1,2,1
50,4,2,1,2,5,1,2,1,0
50,4,3,4,1,4,2,2,1,0
50,4,4,4,5,2,1,1,3,0
50,5,1,6,3,2,3,2,4,1
50,5,2,1,6,3,2,1,2,0
50,5,3,1,1,3,1,2,3,0
50,5,4,5,4,1,3,1,5,0
50,6,1,2,2,3,1,2,2,0
50,6,2,3,6,2,2,1,1,0
50,6,3,6,3,1,2,1,4,1
50,6,4,4,5,5,3,2,4,0
50,7,1,3,6,2,3,2,3,0
50,7,2,5,1,2,2,1,5,0
50,7,3,6,3,1,3,2,5,1
50,7,4,5,5,4,1,1,1,0
50,8,1,6,2,5,2,1,3,1
50,8,2,4,4,3,1,2,5,0
50,8,3,4,3,1,1,2,2,0
50,8,4,2,1,4,3,2,4,0
50,9,1,2,5,4,2,1,2,0
50,9,2,3,6,4,3,1,2,1
50,9,3,1,2,2,1,2,5,0
50,9,4,5,1,5,2,1,1,0
50,10,1,6,3,4,3,1,1,1
50,10,2,3,5,1,2,2,5,0
50,10,3,5,6,3,2,2,3,0
50,10,4,2,4,5,3,1,5,0
50,11,1,1,1,5,2,2,2,1
50,11,2,4,5,2,3,1,5,0
50,11,3,5,6,4,3,2,3,0
50,11,4,1,2,1,1,1,4,0
50,13,1,6,3,3,3,1,2,1
50,13,2,4,1,3,1,2,1,0
50,13,3,1,1,1,2,1,3,0
50,13,4,3,6,4,1,2,4,0
50,14,1,6,4,5,1,2,1,1
50,14,2,5,6,1,1,1,5,0
50,14,3,2,2,2,2,2,4,0
50,14,4,4,5,4,3,1,3,0
55,1,1,3,1,5,2,1,5,0
55,1,2,6,3,2,3,2,2,1
55,1,3,5,6,1,1,1,4,0
55,1,4,1,3,2,2,2,3,0
55,3,1,4,1,4,1,2,4,0
55,3,2,6,5,3,1,1,3,0
55,3,3,3,5,2,3,1,3,1
55,3,4,1,4,1,2,2,5,0
55,5,1,5,3,4,1,2,4,0
55,5,2,6,6,3,2,1,1,0
55,5,3,4,1,5,3,2,5,0
55,5,4,3,2,1,2,2,4,1
55,6,1,6,4,1,2,1,1,0
55,6,2,3,3,4,1,2,5,1
55,6,3,1,6,3,3,2,3,0
55,6,4,4,2,2,1,1,2,0
55,7,1,6,1,2,1,1,4,0
55,7,2,5,2,2,2,2,1,1
55,7,3,1,3,3,3,1,2,0
55,7,4,2,4,5,2,2,2,0
55,8,1,5,6,2,1,1,5,0
55,8,2,6,5,1,3,2,3,0
55,8,3,4,2,4,1,1,4,1
55,8,4,2,6,5,2,2,2,0
55,9,1,3,5,4,2,2,4,0
55,9,2,1,2,4,3,1,5,0
55,9,3,2,4,1,1,2,3,0
55,9,4,4,3,3,3,1,1,1
55,10,1,3,1,4,2,1,3,0
55,10,2,4,4,3,1,1,2,0
55,10,3,2,1,1,3,2,4,1
55,10,4,2,2,3,1,2,5,0
55,11,1,1,3,4,2,1,2,1
55,11,2,6,6,2,3,2,5,0
55,11,3,3,5,2,2,1,4,0
55,11,4,5,3,5,1,2,1,0
55,13,1,4,1,1,3,2,1,0
55,13,2,1,1,2,2,1,3,0
55,13,3,2,3,4,1,1,3,1
55,13,4,6,5,5,3,2,4,0
55,14,1,1,2,2,1,2,2,1
55,14,2,4,4,1,2,1,5,0
55,14,3,5,3,2,3,1,4,0
55,14,4,3,6,4,2,2,1,0
55,15,1,3,4,5,3,2,5,0
55,15,2,2,1,4,2,2,2,1
55,15,3,5,1,1,1,1,4,0
55,15,4,6,2,3,1,1,1,0
59,1,1,4,2,3,1,2,3,0
59,1,2,5,5,5,3,1,5,0
59,1,3,3,3,2,2,1,1,0
59,1,4,6,1,4,2,2,2,1
59,2,1,3,4,1,3,1,2,0
59,2,2,2,6,3,1,2,4,0
59,2,3,5,5,5,2,2,3,1
59,2,4,1,4,2,3,2,1,0
59,3,1,2,3,1,1,1,3,0
59,3,2,1,1,2,2,1,1,0
59,3,3,5,3,5,1,1,4,0
59,3,4,6,2,4,3,2,5,1
59,5,1,4,4,5,1,1,2,0
59,5,2,2,3,3,3,2,2,0
59,5,3,5,6,2,2,2,1,0
59,5,4,6,1,1,1,1,3,1
59,6,1,2,2,4,3,2,4,0
59,6,2,3,5,2,2,2,4,0
59,6,3,1,4,3,3,1,3,1
59,6,4,4,6,1,1,1,5,0
59,7,1,4,6,4,2,1,5,0
59,7,2,5,1,5,1,2,1,0
59,7,3,6,2,3,3,2,3,1
59,7,4,1,1,1,2,1,2,0
59,9,1,2,6,1,1,1,2,0
59,9,2,6,2,3,2,1,3,1
59,9,3,2,1,2,3,2,5,0
59,9,4,5,5,4,2,2,2,0
59,10,1,6,2,4,1,1,2,1
59,10,2,5,6,2,3,2,1,0
59,10,3,3,5,2,3,1,2,0
59,10,4,3,4,3,2,2,5,0
59,11,1,1,1,4,2,2,3,0
59,11,2,2,3,5,1,1,5,0
59,11,3,2,5,4,1,1,1,0
59,11,4,4,2,1,3,2,4,1
59,12,1,3,6,3,2,1,3,0
59,12,2,1,4,5,2,2,2,0
59,12,3,4,3,1,3,2,5,0
59,12,4,6,1,2,1,2,1,1
59,13,1,3,2,5,1,1,5,0
59,13,2,5,6,3,3,1,4,0
59,13,3,4,1,1,2,2,1,1
59,13,4,2,4,2,2,1,2,0
59,15,1,5,3,3,1,2,5,0
59,15,2,6,1,5,3,1,4,1
59,15,3,2,4,2,1,2,4,0
59,15,4,3,4,4,2,1,2,0
67,1,1,4,3,5,3,1,3,0
67,1,2,6,4,2,2,1,2,0
67,1,3,1,2,1,1,2,1,1
67,1,4,3,6,4,1,2,5,0
67,2,1,2,3,1,3,1,3,0
67,2,2,4,1,5,1,2,2,0
67,2,3,1,1,3,2,2,1,1
67,2,4,5,5,1,2,1,4,0
67,3,1,5,2,2,3,2,2,0
67,3,2,6,5,3,2,1,1,0
67,3,3,1,1,2,1,1,5,0
67,3,4,2,4,1,3,2,4,1
67,5,1,4,2,5,3,1,4,0
67,5,2,4,4,4,1,2,1,0
67,5,3,2,3,2,2,1,2,1
67,5,4,2,6,3,2,2,5,0
67,6,1,3,2,4,3,1,3,0
67,6,2,2,2,5,1,1,1,0
67,6,3,1,3,2,2,2,5,0
67,6,4,5,4,3,3,2,3,1
67,7,1,4,6,3,3,2,4,0
67,7,2,6,5,5,2,2,4,0
67,7,3,1,1,1,3,1,2,1
67,7,4,3,3,3,1,1,2,0
67,9,1,6,4,3,1,1,3,0
67,9,2,3,3,2,3,2,2,1
67,9,3,1,2,4,1,2,4,0
67,9,4,3,5,1,3,1,5,0
67,10,1,4,2,5,1,1,2,0
67,10,2,1,5,4,2,2,4,1
67,10,3,3,1,1,2,2,5,0
67,10,4,5,3,1,3,1,4,0
67,11,1,5,5,3,2,2,3,0
67,11,2,2,4,3,1,2,3,1
67,11,3,6,2,4,3,1,4,0
67,11,4,2,6,2,1,1,1,0
67,12,1,6,3,1,1,1,3,0
67,12,2,1,4,2,2,2,2,1
67,12,3,4,1,5,3,1,1,0
67,12,4,3,6,1,3,1,5,0
67,14,1,6,1,1,3,1,2,1
67,14,2,5,3,4,1,2,5,0
67,14,3,1,4,5,1,1,4,0
67,14,4,4,6,2,2,2,5,0
67,15,1,4,4,2,3,2,1,0
67,15,2,5,6,1,1,2,1,0
67,15,3,3,5,5,2,1,3,1
67,15,4,1,3,5,2,1,4,0
69,1,1,3,4,5,2,1,5,1
69,1,2,2,2,3,1,2,1,0
69,1,3,1,6,2,2,1,4,0
69,1,4,4,6,4,3,2,3,0
69,2,1,6,6,3,2,1,5,0
69,2,2,1,1,2,1,2,3,0
69,2,3,5,3,5,3,2,1,1
69,2,4,2,4,1,3,1,4,0
69,3,1,1,1,4,3,1,1,0
69,3,2,4,3,2,2,2,2,1
69,3,3,4,2,3,1,1,4,0
69,3,4,6,5,5,1,2,2,0
69,4,1,5,3,1,1,1,3,0
69,4,2,6,6,5,2,2,4,0
69,4,3,3,5,1,3,1,5,1
69,4,4,1,4,3,3,2,1,0
69,5,1,4,2,1,2,2,3,0
69,5,2,2,6,4,2,1,2,0
69,5,3,3,1,3,1,2,4,0
69,5,4,5,5,2,3,1,2,1
69,6,1,2,5,3,3,1,2,0
69,6,2,3,1,4,1,1,1,0
69,6,3,6,4,5,2,2,5,1
69,6,4,1,3,1,1,2,3,0
69,7,1,2,1,5,3,2,4,1
69,7,2,5,2,2,1,1,3,0
69,7,3,4,5,3,2,1,1,0
69,7,4,1,4,2,1,2,5,0
69,8,1,5,6,2,2,2,1,0
69,8,2,6,1,5,1,2,4,0
69,8,3,6,4,1,3,1,2,1
69,8,4,3,3,4,3,1,5,0
69,11,1,2,5,1,2,2,3,0
69,11,2,6,4,4,1,1,4,1
69,11,3,4,6,3,1,1,5,0
69,11,4,1,2,3,3,2,2,0
69,12,1,4,3,1,1,2,1,0
69,12,2,1,6,2,3,1,5,0
69,12,3,4,2,5,3,1,3,0
69,12,4,2,5,4,2,2,2,1
69,14,1,3,4,3,1,2,1,0
69,14,2,5,1,5,2,1,2,0
69,14,3,2,4,4,3,2,4,1
69,14,4,1,6,1,1,1,2,0
69,15,1,1,3,3,2,2,2,0
69,15,2,4,2,3,3,1,4,0
69,15,3,3,1,2,2,1,3,1
69,15,4,6,4,5,1,2,5,0
71,1,1,2,3,1,3,2,4,1
71,1,2,2,1,2,2,2,3,0
71,1,3,1,4,4,2,1,1,0
71,1,4,5,2,1,1,1,2,0
71,3,1,3,2,2,1,2,4,0
71,3,2,2,3,3,2,2,5,1
71,3,3,4,1,5,3,1,1,0
71,3,4,5,5,4,1,1,3,0
71,4,1,4,4,4,2,2,2,0
71,4,2,1,1,1,3,1,4,1
71,4,3,1,2,3,3,2,3,0
71,4,4,2,6,5,2,1,1,0
71,5,1,3,5,1,1,1,5,0
71,5,2,5,3,5,1,1,2,0
71,5,3,1,4,3,2,2,1,0
71,5,4,6,3,2,3,2,4,1
71,6,1,2,6,2,2,2,4,0
71,6,2,4,1,5,3,1,3,1
71,6,3,6,5,3,1,2,1,0
71,6,4,4,2,4,3,1,2,0
71,7,1,1,4,2,1,1,5,0
71,7,2,2,2,5,3,1,4,0
71,7,3,3,5,1,2,2,1,1
71,7,4,3,3,4,1,2,2,0
71,8,1,5,5,3,2,1,4,0
71,8,2,5,1,1,3,2,3,1
71,8,3,6,4,4,3,2,5,0
71,8,4,2,6,3,2,1,5,0
71,11,1,4,4,1,2,2,3,0
71,11,2,3,3,3,3,1,5,1
71,11,3,1,6,2,2,1,1,0
71,11,4,1,5,5,3,2,4,0
71,12,1,2,1,4,3,2,1,1
71,12,2,6,5,2,1,1,3,0
71,12,3,5,2,1,3,2,2,0
71,12,4,3,4,5,2,2,4,0
71,13,1,5,2,3,1,1,1,0
71,13,2,4,6,2,3,1,5,0
71,13,3,6,3,3,1,2,2,0
71,13,4,3,6,4,2,1,4,1
71,14,1,2,1,2,2,2,2,1
71,14,2,6,2,1,3,1,3,0
71,14,3,1,5,5,1,1,5,0
71,14,4,3,5,4,1,2,1,0
71,15,1,5,1,5,2,2,5,0
71,15,2,4,6,3,2,2,3,0
71,15,3,2,4,1,1,2,4,0
71,15,4,1,3,2,3,1,1,1
73,1,1,1,5,4,3,1,3,0
73,1,2,2,2,3,2,2,4,0
73,1,3,1,4,4,1,2,2,0
73,1,4,3,6,1,2,1,1,1
73,3,1,5,5,1,2,1,2,0
73,3,2,4,3,2,2,2,4,0
73,3,3,1,2,5,3,2,1,1
73,3,4,6,4,4,1,1,3,0
73,4,1,1,4,3,3,1,1,0
73,4,2,5,6,1,2,2,3,1
73,4,3,6,3,5,3,1,4,0
73,4,4,4,6,2,1,2,3,0
73,5,1,2,2,4,3,1,2,0
73,5,2,5,1,3,2,2,3,0
73,5,3,3,3,4,1,1,5,0
73,5,4,2,4,1,1,2,4,1
73,6,1,1,2,2,1,2,1,0
73,6,2,4,1,5,3,1,1,1
73,6,3,6,6,4,2,1,2,0
73,6,4,3,5,2,1,2,5,0
73,7,1,6,4,1,3,2,4,1
73,7,2,3,2,5,2,1,5,0
73,7,3,4,6,3,3,2,3,0
73,7,4,5,3,3,1,1,5,0
73,10,1,2,1,4,3,2,1,1
73,10,2,5,3,5,2,2,4,0
73,10,3,1,6,2,1,1,3,0
73,10,4,5,2,1,1,1,4,0
73,11,1,3,4,2,3,1,3,1
73,11,2,4,1,2,2,1,4,0
73,11,3,4,3,3,3,2,5,0
73,11,4,2,5,5,1,2,5,0
73,12,1,6,1,2,2,2,5,0
73,12,2,3,5,1,2,2,2,1
73,12,3,5,2,3,3,1,3,0
73,12,4,5,6,4,1,1,2,0
73,13,1,1,6,4,3,2,4,0
73,13,2,4,3,3,2,1,1,0
73,13,3,2,4,5,1,2,1,1
73,13,4,3,4,1,3,1,3,0
73,14,1,5,4,5,3,2,3,0
73,14,2,4,2,5,2,1,1,1
73,14,3,1,3,1,1,2,2,0
73,14,4,6,5,3,2,1,2,0
73,15,1,1,6,5,1,2,2,0
73,15,2,3,1,4,1,2,1,1
73,15,3,2,2,2,2,1,4,0
73,15,4,6,4,5,3,1,5,0
75,1,1,5,3,2,3,2,3,1
75,1,2,3,4,5,2,1,4,0
75,1,3,1,1,1,1,2,5,0
75,1,4,4,2,3,1,1,2,0
75,2,1,2,4,1,2,2,5,0
75,2,2,6,6,5,1,2,2,0
75,2,3,4,3,4,1,1,3,0
75,2,4,5,2,3,3,1,1,1
75,3,1,2,6,3,3,2,1,0
75,3,2,6,1,2,2,1,2,1
75,3,3,1,2,1,3,1,4,0
75,3,4,3,4,4,1,2,1,0
75,4,1,2,1,2,1,1,2,0
75,4,2,4,6,4,3,2,5,1
75,4,3,3,2,1,3,2,4,0
75,4,4,1,5,5,2,1,3,0
75,5,1,6,5,5,1,2,3,0
75,5,2,2,4,4,3,1,5,0
75,5,3,5,5,3,2,1,4,1
75,5,4,6,3,2,2,2,1,0
75,6,1,4,1,3,1,2,3,1
75,6,2,5,2,4,1,2,2,0
75,6,3,1,3,2,3,1,5,0
75,6,4,3,6,1,1,1,5,0
75,7,1,2,6,2,2,2,2,0
75,7,2,3,2,5,2,1,1,0
75,7,3,6,1,1,3,2,3,1
75,7,4,2,5,3,1,1,4,0
75,8,1,4,2,4,2,2,5,1
75,8,2,1,4,5,3,2,2,0
75,8,3,5,3,1,3,1,1,0
75,8,4,6,1,3,2,1,3,0
75,10,1,3,5,3,2,2,2,0
75,10,2,6,6,5,1,1,3,1
75,10,3,2,2,4,3,2,4,0
75,10,4,1,1,2,3,1,5,0
75,11,1,4,3,3,3,1,4,1
75,11,2,6,6,4,2,2,1,0
75,11,3,2,5,1,1,2,2,0
75,11,4,5,2,2,1,1,3,0
75,14,1,3,5,5,3,2,1,0
75,14,2,4,5,5,3,1,3,0
75,14,3,5,1,1,2,2,2,1
75,14,4,6,3,4,2,1,4,0
75,15,1,2,1,3,2,1,1,0
75,15,2,4,2,1,3,1,5,1
75,15,3,1,6,2,1,2,3,0
75,15,4,5,4,4,1,2,1,0
77,1,1,1,3,4,1,1,2,0
77,1,2,2,5,2,1,1,1,0
77,1,3,5,2,5,3,2,5,1
77,1,4,3,6,1,2,2,5,0
77,3,1,3,1,2,3,2,4,0
77,3,2,1,5,3,2,1,2,0
77,3,3,6,3,5,1,2,3,0
77,3,4,5,6,4,2,1,1,1
77,4,1,5,4,1,1,1,1,0
77,4,2,4,6,3,2,1,4,0
77,4,3,3,1,4,1,2,5,1
77,4,4,2,4,5,3,2,2,0
77,5,1,1,3,5,1,1,4,0
77,5,2,6,6,2,2,2,2,0
77,5,3,5,2,3,2,2,1,0
77,5,4,2,3,1,3,1,5,1
77,6,1,1,5,2,3,2,3,1
77,6,2,4,6,5,1,2,2,0
77,6,3,6,1,4,3,1,4,0
77,6,4,3,2,3,1,1,5,0
77,7,1,4,6,2,1,1,1,0
77,7,2,3,1,1,2,2,2,0
77,7,3,2,4,5,3,1,5,1
77,7,4,5,5,4,2,2,3,0
77,9,1,3,5,1,1,1,2,0
77,9,2,1,2,5,2,2,1,0
77,9,3,6,3,3,3,2,5,1
77,9,4,2,6,4,2,1,3,0
77,10,1,6,2,3,1,2,4,0
77,10,2,2,3,2,1,1,2,0
77,10,3,4,1,5,3,2,3,1
77,10,4,1,4,3,2,1,1,0
77,12,1,2,6,1,3,1,3,1
77,12,2,1,5,4,1,2,1,0
77,12,3,6,2,2,3,1,5,0
77,12,4,5,5,5,2,2,4,0
77,13,1,6,1,1,1,2,3,0
77,13,2,2,3,3,2,2,5,0
77,13,3,4,2,5,3,1,2,1
77,13,4,1,6,1,1,1,1,0
77,14,1,6,4,4,2,2,2,0
77,14,2,5,6,2,3,1,3,1
77,14,3,2,3,4,2,2,5,0
77,14,4,3,1,5,1,1,1,0
77,15,1,5,3,1,2,2,1,0
77,15,2,4,6,2,3,2,5,1
77,15,3,3,4,5,1,1,4,0
77,15,4,1,1,3,3,1,4,0
79,1,1,1,4,2,1,2,2,0
79,1,2,2,2,5,3,1,2,1
79,1,3,4,3,1,2,2,4,0
79,1,4,5,1,4,1,1,5,0
79,2,1,3,5,1,3,2,1,1
79,2,2,1,5,3,2,1,4,0
79,2,3,5,3,5,1,2,2,0
79,2,4,4,6,4,3,1,5,0
79,3,1,3,5,2,2,1,5,0
79,3,2,6,6,3,3,1,4,0
79,3,3,6,1,1,2,2,3,0
79,3,4,2,4,4,1,2,1,1
79,4,1,6,5,4,2,2,4,0
79,4,2,1,4,1,3,1,2,0
79,4,3,3,2,3,1,2,3,1
79,4,4,5,1,5,2,1,1,0
79,5,1,6,3,2,1,2,3,0
79,5,2,2,6,1,1,1,5,0
79,5,3,3,6,4,2,2,2,1
79,5,4,4,2,5,3,1,5,0
79,6,1,4,4,4,1,1,2,0
79,6,2,1,1,5,2,2,4,0
79,6,3,5,2,2,1,2,5,0
79,6,4,2,3,3,3,1,3,1
79,8,1,4,6,5,3,2,3,0
79,8,2,3,3,2,2,2,5,0
79,8,3,6,1,4,3,1,4,0
79,8,4,2,5,3,2,1,2,1
79,9,1,1,2,5,1,1,3,0
79,9,2,4,2,3,3,2,5,0
79,9,3,2,1,4,2,2,1,1
79,9,4,5,3,1,1,1,4,0
79,10,1,6,5,4,1,2,3,0
79,10,2,2,4,2,3,2,5,0
79,10,3,5,6,5,2,1,4,0
79,10,4,3,3,1,3,2,3,1
79,11,1,4,2,2,1,1,5,0
79,11,2,1,1,5,2,1,4,0
79,11,3,3,1,3,3,2,2,0
79,11,4,2,5,1,1,2,1,1
79,12,1,1,6,4,2,1,3,0
79,12,2,5,3,5,1,2,4,0
79,12,3,2,1,2,3,1,5,1
79,12,4,4,2,3,2,2,1,0
79,14,1,3,3,3,3,1,1,1
79,14,2,2,2,4,3,1,3,0
79,14,3,6,2,5,1,2,4,0
79,14,4,1,6,5,2,2,5,0
81,1,1,6,6,3,2,1,4,0
81,1,2,4,1,5,1,2,5,0
81,1,3,1,2,1,3,2,3,1
81,1,4,2,2,4,2,1,1,0
81,2,1,5,1,3,3,1,5,0
81,2,2,3,6,1,2,1,4,0
81,2,3,6,4,2,2,2,3,1
81,2,4,2,5,3,1,2,2,0
81,4,1,3,3,2,2,1,3,0
81,4,2,1,2,4,1,2,1,1
81,4,3,2,5,3,3,1,5,0
81,4,4,1,4,5,2,2,2,0
81,5,1,4,1,2,3,2,4,1
81,5,2,3,1,4,1,2,2,0
81,5,3,5,5,1,1,1,5,0
81,5,4,5,2,5,3,1,1,0
81,7,1,4,2,3,2,1,2,1
81,7,2,4,5,5,3,2,1,0
81,7,3,1,1,4,2,2,5,0
81,7,4,6,6,1,1,1,5,0
81,8,1,6,1,4,3,1,4,1
81,8,2,3,5,1,1,2,3,0
81,8,3,6,4,3,1,2,2,0
81,8,4,2,3,5,3,1,5,0
81,9,1,5,4,5,2,2,2,0
81,9,2,1,2,2,3,1,1,0
81,9,3,2,1,1,1,1,3,0
81,9,4,4,3,1,2,2,2,1
81,10,1,5,6,3,3,2,3,0
81,10,2,1,5,4,2,1,5,0
81,10,3,2,1,5,1,2,1,0
81,10,4,1,3,2,2,1,4,1
81,11,1,5,4,2,1,1,1,0
81,11,2,6,2,1,3,2,2,1
81,11,3,4,5,5,2,1,3,0
81,11,4,3,2,4,1,2,5,0
81,12,1,6,6,3,1,1,1,0
81,12,2,1,1,4,1,2,4,0
81,12,3,3,4,1,3,1,4,1
81,12,4,2,3,2,2,2,2,0
81,14,1,2,2,2,1,1,2,0
81,14,2,1,1,3,1,2,3,0
81,14,3,4,6,5,2,1,3,1
81,14,4,6,3,4,3,2,5,0
